model,candidate_label,election_id,recognition,common_surname,recognized
Qwen3 VL 32B Instruct,S2000NV0138T0275,138.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000NV0138N0276,138.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000OH0139T0277,139.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000OH0139N0278,139.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000PA0140T0279,140.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000PA0140N0280,140.0,correct,False,True
Qwen3 VL 32B Instruct,S2000RI0141T0281,141.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000RI0141N0282,141.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000TN0142T0283,142.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000TN0142N0284,142.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000TX0143N0286,143.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000TX0143T0285,143.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000UT0144T0287,144.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000VA0145N0290,145.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000UT0144N0288,144.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000VA0145T0289,145.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000VT0146N0292,146.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000VT0146T0291,146.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WA0147T0293,147.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WA0147N0294,147.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WI0148N0296,148.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WV0149N0298,149.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WI0148T0295,148.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WV0149T0297,149.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WY0150T0299,150.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2000WY0150N0300,150.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2001NJ0221T0441,221.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2001NJ0221N0442,221.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2001VA0222N0444,222.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AK0187N0374,187.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2001VA0222T0443,222.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AK0187T0373,187.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AL0186N0372,186.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AL0186T0371,186.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AR0189T0377,189.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AZ0188T0375,188.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AR0189N0378,189.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002CA0190T0379,190.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002AZ0188N0376,188.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002CA0190N0380,190.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002CO0191T0381,191.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002CT0192N0384,192.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002CT0192T0383,192.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002FL0193N0386,193.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002FL0193T0385,193.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002GA0194T0387,194.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002GA0194N0388,194.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002HI0195T0389,195.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002HI0195N0390,195.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002IA0198N0396,198.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002IA0198T0395,198.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002ID0196T0391,196.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002ID0196N0392,196.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002IL0197N0394,197.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002IL0197T0393,197.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MA0202T0403,202.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002KS0199N0398,199.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002KS0199T0397,199.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MA0202N0404,202.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MD0201N0402,201.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MD0201T0401,201.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002ME0200N0400,200.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MI0203T0405,203.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MN0204T0407,204.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MI0203N0406,203.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002ME0200T0399,200.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002MN0204N0408,204.0,correct,False,True
Qwen3 VL 32B Instruct,G2002NE0205N0410,205.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NE0205T0409,205.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NH0207N0414,207.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NM0208T0415,208.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NM0208N0416,208.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NV0206N0412,206.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NV0206T0411,206.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NH0207T0413,207.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NY0209T0417,209.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002NY0209N0418,209.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002OH0210T0419,210.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002OH0210N0420,210.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002OK0211T0421,211.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002OK0211N0422,211.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002OR0212T0423,212.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002OR0212N0424,212.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002PA0213N0426,213.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002RI0214N0428,214.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002SC0215T0429,215.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002RI0214T0427,214.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002SC0215N0430,215.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002PA0213T0425,213.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002SD0216T0431,216.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002SD0216N0432,216.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002TN0217T0433,217.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002TX0218N0436,218.0,correct,False,True
Qwen3 VL 32B Instruct,G2002TN0217N0434,217.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002TX0218T0435,218.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002VT0219N0438,219.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002VT0219T0437,219.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002WI0220N0440,220.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2002WI0220T0439,220.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002AK0088N0176,88.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002AK0088T0175,88.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002AL0089T0177,89.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002AL0089N0178,89.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002AR0119N0238,119.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002AR0119T0237,119.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002CO0090T0179,90.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002CO0090N0180,90.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002DE0091N0182,91.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002DE0091T0181,91.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002IA0093N0186,93.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002GA0092T0183,92.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002IA0093T0185,93.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002GA0092N0184,92.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002ID0094T0187,94.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002ID0094N0188,94.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002IL0095T0189,95.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002KS0096N0192,96.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002KS0096L0191,96.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002KY0120N0240,120.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002IL0095N0190,95.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002KY0120T0239,120.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002LA0097N0194,97.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002LA0097T0193,97.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002ME0098N0196,98.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002ME0098T0195,98.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MI0099T0197,99.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MI0099N0198,99.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MN0100T0199,100.0,correct,False,True
Qwen3 VL 32B Instruct,S2002MN0100N0200,100.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MO0101N0202,101.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MO0101T0201,101.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MS0102N0204,102.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MS0102I0203,102.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MT0103T0205,103.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002MT0103N0206,103.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NC0104N0208,104.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NC0104T0207,104.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NE0105N0210,105.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NE0105T0209,105.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NH0106T0211,106.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NH0106N0212,106.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NJ0107N0214,107.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NJ0107T0213,107.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NM0108N0216,108.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002NM0108T0215,108.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002OK0109N0218,109.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002OK0109T0217,109.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002OR0110T0219,110.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002OR0110N0220,110.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002RI0111N0222,111.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002RI0111T0221,111.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002SC0112N0224,112.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002SC0112T0223,112.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002SD0113N0226,113.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002SD0113T0225,113.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002TN0114N0228,114.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002TN0114T0227,114.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002VA0116I0231,116.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002TX0115T0229,115.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002TX0115N0230,115.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002VA0116N0232,116.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002WV0117T0233,117.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002WV0117N0234,117.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002WY0118T0235,118.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004AK0057T0113,57.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004AK0057N0114,57.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2002WY0118N0236,118.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004AL0056T0111,56.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004AL0056N0112,56.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004AR0058N0116,58.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004AR0058T0115,58.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004CA0059N0118,59.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004CA0059T0117,59.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004CO0060N0120,60.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004CO0060T0119,60.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004CT0061T0121,61.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004FL0062T0123,62.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004FL0062N0124,62.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004GA0063T0125,63.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004HI0064N0128,64.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004HI0064T0127,64.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004CT0061N0122,61.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004IA0067N0134,67.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004IA0067T0133,67.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004IL0065N0130,65.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004IL0065T0129,65.0,correct,False,True
Qwen3 VL 32B Instruct,S2004IN0066N0132,66.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004IN0066T0131,66.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004LA0070T0139,70.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004LA0070N0140,70.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004MD0071T0141,71.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004MD0071N0142,71.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004MS0072N0144,72.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004MS0072T0143,72.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NC0073T0145,73.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NC0073N0146,73.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004ND0074T0147,74.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004ND0074N0148,74.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NH0076T0151,76.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NV0075T0149,75.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NH0076N0152,76.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NV0075N0150,75.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NY0077N0154,77.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004NY0077T0153,77.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004OH0078T0155,78.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004OH0078N0156,78.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004OK0079T0157,79.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004OR0080N0160,80.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004OK0079N0158,79.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004OR0080T0159,80.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004PA0081T0161,81.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004PA0081N0162,81.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004SC0082N0164,82.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004SC0082T0163,82.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004SD0083T0165,83.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004SD0083N0166,83.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004UT0084N0168,84.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004UT0084T0167,84.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004VT0085T0169,85.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004VT0085N0170,85.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004WA0086T0171,86.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004WA0086N0172,86.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004WI0087N0174,87.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AK0152T0303,152.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AK0152N0304,152.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2004WI0087T0173,87.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AL0151T0301,151.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AL0151N0302,151.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AR0154T0307,154.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AR0154N0308,154.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006CO0155T0309,155.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006CO0155N0310,155.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006CT0156T0311,156.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AZ0153T0305,153.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006AZ0153N0306,153.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006CT0156N0312,156.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006FL0157N0314,157.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006FL0157T0313,157.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006GA0158N0316,158.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006GA0158T0315,158.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006HI0159T0317,159.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006HI0159N0318,159.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006IA0162T0323,162.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006ID0160T0319,160.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006IA0162N0324,162.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006IL0161T0321,161.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006IL0161N0322,161.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006ID0160N0320,160.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006KS0163N0326,163.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006KS0163T0325,163.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MA0166N0332,166.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MD0165N0330,165.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MA0166T0331,166.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MD0165T0329,165.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006ME0164T0327,164.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MI0167N0334,167.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MI0167T0333,167.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006ME0164N0328,164.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MN0168T0335,168.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006MN0168N0336,168.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NE0169T0337,169.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NE0169N0338,169.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NH0171T0341,171.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NH0171N0342,171.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NM0172N0344,172.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NM0172T0343,172.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NV0170N0340,170.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NV0170T0339,170.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NY0173N0346,173.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006NY0173T0345,173.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006OH0174N0348,174.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006OH0174T0347,174.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006OK0175T0349,175.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006OR0176N0352,176.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006OK0175N0350,175.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006OR0176T0351,176.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006PA0177T0353,177.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006PA0177N0354,177.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006RI0178N0356,178.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006RI0178T0355,178.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006SC0179N0358,179.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006SC0179T0357,179.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006SD0180N0360,180.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006TN0181T0361,181.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006SD0180T0359,180.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006TN0181N0362,181.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006TX0182T0363,182.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006TX0182N0364,182.0,correct,False,True
Qwen3 VL 32B Instruct,G2006VT0183N0366,183.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006VT0183T0365,183.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006WI0184T0367,184.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006WI0184N0368,184.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006WY0185T0369,185.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,G2006WY0185N0370,185.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006AZ0028N0056,28.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006AZ0028T0055,28.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006CA0029T0057,29.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006CA0029N0058,29.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006DE0030T0059,30.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006DE0030N0060,30.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006FL0031N0062,31.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006FL0031T0061,31.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MA0034N0068,34.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MA0034T0067,34.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MD0033T0065,33.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MD0033N0066,33.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006ME0032T0063,32.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006ME0032N0064,32.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MI0035N0070,35.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MI0035T0069,35.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MN0036N0072,36.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MO0038T0075,38.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MN0036T0071,36.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MO0038N0076,38.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MS0037T0073,37.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MT0039N0078,39.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MS0037N0074,37.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006ND0044T0087,44.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006ND0044N0088,44.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006MT0039T0077,39.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NE0040T0079,40.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NE0040N0080,40.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NJ0042N0084,42.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NJ0042T0083,42.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NM0043T0085,43.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NM0043N0086,43.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NV0041N0082,41.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006NV0041T0081,41.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006OH0045T0089,45.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006OH0045N0090,45.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006PA0046T0091,46.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006RI0047N0094,47.0,wrong_guess,False,False
Qwen3 VL 32B Instruct,S2006RI0047T0093,47.0,wrong_guess,False,False
